Date,Customer.Postcode,Store.Postcode,Retail.Price,Screen.Size (Inches),Battery.Life (Hours),RAM (GB),Processor.Speeds (GHz),Integrated.Wireless,HD.Size (GB),CustomerStoreDistance
1/15/2008 13:01,SW1A 2NH,SW1V 4QQ,470,15,4,2,1.5,No,300,1855.225054
1/15/2008 13:05,W1T 5ND,SW1V 4QQ,490,15,5,1,1.5,No,300,3727.629944
1/15/2008 13:12,SW1W 8NE,SW1V 4QQ,545,15,6,2,2,Yes,40,598.0409685
1/15/2008 13:20,N1 0RW,E2 0RY,350,15,4,2,1.5,No,40,4283.608292
1/15/2008 13:30,N20 8NX,N3 1DH,485,15,5,1,2,Yes,300,3270.846985
1/15/2008 13:32,E13 9AR,E7 8NW,485,15,5,1,2,Yes,300,588.5142309
1/15/2008 13:36,W1T 5AH,SW1V 4QQ,470,15,4,2,1.5,No,300,3715.250328
1/15/2008 13:36,W1S 2JL,SW1V 4QQ,490,15,6,2,1.5,No,80,2356.265053
1/15/2008 13:37,W1H 2HQ,SW1P 3AU,520,15,6,2,1.5,Yes,40,3008.500291
1/15/2008 13:44,W6 9DJ,SW18 1NN,435,15,4,2,2,Yes,80,3789.356146
1/15/2008 13:52,NW3 1HE,NW5 2QH,515,15,5,1,2,No,300,2827.091969
1/15/2008 14:08,E12 5DB,E2 0RY,445,15,6,1,2,Yes,40,6912.051577
1/15/2008 14:12,WC2E 9NG,SW1P 3AU,505,15,5,2,2,Yes,80,1610.124219
1/15/2008 14:15,SE1 1ER,SW1V 4QQ,405,15,5,1,2,Yes,80,3662.661464
1/15/2008 14:19,SW10 0PL,SW18 1NN,540,15,5,2,1.5,No,300,2260.677774
1/15/2008 14:20,SE14 6LA,SE8 3JD,360,15,5,1,1.5,No,80,954.2211484
1/15/2008 14:20,W1W 8QG,NW5 2QH,490,15,6,2,1.5,No,80,3806.470412
1/15/2008 14:26,WC2R 0HS,SE1 2BN,465,15,4,2,2,No,80,3672.752102
1/15/2008 14:46,W3 9NX,W10 6HQ,520,15,6,1,1.5,No,300,4479.975446
1/15/2008 14:47,W1P 9LG,NW5 2QH,450,15,5,2,1.5,Yes,120,3168.946986
1/15/2008 14:52,SE1 1NP,SW1V 4QQ,545,15,4,2,2,No,300,3988.98195
1/15/2008 14:54,SE20 7DT,CR7 8LE,460,15,4,2,1.5,Yes,80,3433.158313
1/15/2008 15:14,SE10 9NW,SE1 2BN,565,15,5,2,2,No,300,4886.874052
1/15/2008 15:16,E1W 2PN,SE8 3JD,435,15,4,1,2,No,120,3363.435892
1/15/2008 15:26,EC2A 3BX,E2 0RY,475,15,5,2,2,Yes,120,2440.668966
1/15/2008 15:29,WC2N 5DB,SE1 2BN,455,15,5,2,2,No,120,3910.972385
1/15/2008 15:32,WC2E 7AU,SW1V 4QQ,525,15,5,2,2,Yes,120,2993.33827
1/15/2008 15:42,W1F 8SR,SW1P 3AU,480,15,5,2,1.5,No,120,1707.566983
1/15/2008 15:44,WC1X 8QZ,NW5 2QH,570,15,6,2,1.5,No,300,2778.375964
1/15/2008 15:57,EC4V 6DE,SW1P 3AU,515,15,5,2,2,No,300,2395.370744
1/15/2008 15:58,SW13 0NR,W10 6HQ,465,15,5,1,2,No,300,6127.510506
1/15/2008 16:08,W1J 7QQ,SW1P 3AU,565,15,6,1,2,Yes,300,1314.543647
1/15/2008 16:13,W1P 9LG,NW5 2QH,460,15,6,1,1.5,Yes,80,3168.946986
1/15/2008 16:14,SE1 2LN,SE1 2BN,520,15,6,1,1.5,No,300,554.0442221
1/15/2008 16:26,SE1 2BN,SE1 2BN,490,15,5,1,1.5,No,300,0
1/15/2008 16:28,SE10 9BL,SE1 2BN,460,15,5,2,1.5,No,80,4630.962103
1/15/2008 16:33,E4 9PB,E7 8NW,410,15,4,1,1.5,Yes,80,7645.669689
1/15/2008 16:39,SW8 2TH,SW1V 4QQ,440,15,4,2,1.5,No,80,1607.963308
1/15/2008 16:41,N5 2AB,N17 6QA,485,15,6,1,2,Yes,80,4792.081489
1/15/2008 16:44,SW1Y 6PP,SW1P 3AU,590,15,6,2,1.5,Yes,300,784.9203781
1/15/2008 16:47,EC3R 6DB,SW1P 3AU,530,15,6,1,1.5,Yes,120,3170.774196
1/15/2008 16:48,SE10 9PD,SE1 2BN,540,15,5,2,1.5,No,300,5098.421913
1/15/2008 16:52,NW1 4EA,SW1P 3AU,590,15,6,2,1.5,Yes,300,2974.968907
1/15/2008 16:55,SW11 3BW,SW18 1NN,415,15,5,1,2,Yes,40,2626.534789
1/15/2008 16:59,E2 8QY,E2 0RY,530,15,6,2,1.5,Yes,120,1387.32152
1/15/2008 17:02,N3 1DH,N17 6QA,570,15,6,2,1.5,No,300,8702.126005
1/15/2008 17:05,SW1Y 6HD,SW1P 3AU,485,15,6,1,2,No,120,942.3078053
1/15/2008 17:05,WC2H 9PS,SW1P 3AU,535,15,5,2,2,Yes,300,1525.433709
1/15/2008 17:18,W9 1EH,W10 6HQ,420,15,5,2,1.5,No,40,2101.092335
1/15/2008 17:20,SW7 4SS,W10 6HQ,505,15,6,1,2,Yes,120,3460.599948
1/15/2008 17:21,EC2M 3TH,SW1P 3AU,360,15,4,1,1.5,Yes,80,3811.13487
1/15/2008 17:28,SW18 1NN,SW12 9HD,515,15,5,2,2,No,300,4153.920558
1/15/2008 17:30,EC1M 6AW,SW1P 3AU,495,15,6,2,2,Yes,40,2969.950336
1/15/2008 17:33,CR0 2QD,SW12 9HD,450,15,6,1,1.5,No,40,6587.747415
1/15/2008 17:40,E1 7PT,SE1 2BN,460,15,5,2,1.5,No,80,1669.522387
1/15/2008 17:46,W1G 0JA,NW5 2QH,565,15,4,2,2,Yes,300,3915.433182
1/15/2008 17:51,EC1R 5DU,NW5 2QH,460,15,4,2,1.5,No,120,3691.190187
1/15/2008 17:58,SE16 4QZ,SE8 3JD,450,15,6,2,1.5,No,40,3102.040941
1/15/2008 18:03,W1T 4EY,NW5 2QH,505,15,5,2,2,Yes,80,3250.762987
1/15/2008 18:14,WC1X 8TZ,NW5 2QH,325,15,4,1,2,No,40,3418.294604
1/15/2008 18:33,EC4M 9EH,SW1P 3AU,520,15,4,2,1.5,No,300,2846.226976
1/15/2008 18:33,SE11 4XD,SW1V 4QQ,510,15,6,1,1.5,Yes,80,2516.33404
1/15/2008 18:37,W1S 2JL,SW1V 4QQ,470,15,6,2,1.5,Yes,40,2356.265053
1/15/2008 18:43,E2 0AN,E2 0RY,495,15,6,1,2,Yes,40,991.6899717
1/15/2008 18:57,N7 0SF,NW5 2QH,510,15,6,2,1.5,No,120,1164.448797
1/15/2008 18:58,W1W 5QU,SW1V 4QQ,560,15,5,2,1.5,Yes,300,3682.456789
1/15/2008 18:58,E12 5DB,E2 0RY,465,15,4,1,2,Yes,300,6912.051577
1/15/2008 19:06,CR0 1RG,CR7 8LE,560,15,5,2,1.5,Yes,300,2889.147971
1/15/2008 19:07,N7 6AR,N17 6QA,490,15,4,2,1.5,Yes,300,5064.193223
1/15/2008 19:11,NW1 4EA,NW5 2QH,515,15,5,2,2,No,300,2818.527985
1/15/2008 19:15,EC1Y 4SA,SW1P 3AU,365,15,4,1,2,No,80,3486.315103
1/15/2008 19:20,WC2E 7DN,SE1 2BN,460,15,5,1,1.5,Yes,300,3696.144207
1/15/2008 19:21,E14 8EZ,SE1 2BN,515,15,5,1,2,No,300,3253.927627
1/15/2008 19:24,W1K 6JG,SW1P 3AU,535,15,6,2,2,Yes,80,1997.529724
1/15/2008 19:24,NW1 4BX,SW1V 4QQ,615,15,6,1,2,Yes,300,4347.773338
1/15/2008 19:31,E16 1EN,E2 0RY,515,15,6,2,2,No,80,4246.661395
1/15/2008 19:45,SE25 4UF,SE8 3JD,495,15,4,2,2,No,300,9988.697713
1/15/2008 19:55,W6 9HW,SW18 1NN,485,15,5,1,2,Yes,300,3907.614234
1/15/2008 20:13,E1 7RQ,SE1 2BN,595,15,6,1,2,No,300,1743.473544
1/15/2008 20:16,EC1M 4DE,SW1P 3AU,450,15,5,1,1.5,Yes,120,2995.638496
1/15/2008 20:17,W1H 1DG,W10 6HQ,525,15,5,2,2,Yes,120,3416.067476
1/15/2008 20:22,W1U 2QU,SW1P 3AU,520,15,6,2,1.5,Yes,40,2415.460619
1/15/2008 20:25,E2 8AS,E2 0RY,455,15,4,2,2,Yes,120,2291.075948
1/15/2008 20:37,W1F 7QW,NW5 2QH,455,15,5,1,2,No,120,4182.130199
1/15/2008 20:45,EC2M 3TH,SW1P 3AU,540,15,5,2,1.5,No,300,3811.13487
1/15/2008 20:45,E1 0LA,SE8 3JD,460,15,5,1,1.5,Yes,300,3931.221693
1/15/2008 20:49,WC1X 8PN,SW1P 3AU,605,15,6,2,2,Yes,120,2560.128903
1/15/2008 20:57,CR7 7JJ,SW12 9HD,300,15,4,1,1.5,No,40,5927.825234
1/15/2008 21:09,KT2 6PW,KT2 5AU,360,15,5,1,1.5,No,80,1317.919573
1/15/2008 21:12,W1T 5ND,SW1V 4QQ,510,15,5,2,1.5,Yes,300,3727.629944
1/15/2008 21:23,W1W 7AX,NW5 2QH,445,15,4,1,2,No,300,3588.194253
1/15/2008 21:34,W2 3EU,SW1P 3AU,510,15,5,2,1.5,Yes,300,3874.324844
1/15/2008 21:42,EC2A 4JB,E2 0RY,475,15,6,1,2,No,40,2635.747522
1/15/2008 21:43,W1W 5QU,SW1V 4QQ,455,15,4,1,2,Yes,120,3682.456789
1/15/2008 21:51,EC4Y 1HT,SE1 2BN,535,15,5,1,2,Yes,300,3025.167103
1/15/2008 21:58,EC3N 2AE,E2 0RY,450,15,6,1,1.5,No,40,3044.754506
1/15/2008 22:24,EC2M 2TE,SE1 2BN,325,15,4,1,2,No,40,2384.575853
1/15/2008 22:35,W1T 1UT,SW1V 4QQ,545,15,6,1,2,No,300,3037.758713
1/15/2008 22:40,N13 4JD,N3 1DH,565,15,6,1,2,Yes,300,6494.163611
1/15/2008 22:43,E1 1DT,SE8 3JD,395,15,5,2,2,No,40,4744.405126
1/15/2008 22:45,W1T 1UT,NW5 2QH,555,15,6,2,2,Yes,120,3848.226215
1/15/2008 22:51,SE26 4QJ,SW12 9HD,535,15,6,2,2,Yes,80,6314.460389
1/15/2008 22:52,SE8 3NT,SE8 3JD,495,15,6,1,2,Yes,40,287.3882391
1/15/2008 22:53,EC1Y 1BD,SE1 2BN,490,15,5,1,1.5,No,300,2985.050921
1/15/2008 22:58,W1H 6HR,SW1V 4QQ,560,15,6,2,1.5,Yes,80,2820.623513
1/15/2008 23:09,CR0 2BW,SW18 1NN,430,15,5,1,1.5,Yes,80,11596.27406
1/15/2008 23:09,SE1 2PF,SW1P 3AU,510,15,6,1,1.5,No,120,3069.574075
1/15/2008 23:15,SE10 8RT,E2 0RY,475,15,6,1,2,No,40,6376.067283
1/15/2008 23:19,TW1 3AW,KT2 5AU,485,15,6,1,2,Yes,80,3613.915328
1/15/2008 23:32,EC1A 4ER,E2 0RY,460,15,4,2,1.5,Yes,80,3794.123482
1/15/2008 23:40,SE20 8RZ,CR7 8LE,505,15,6,1,2,Yes,120,3184.159073
1/15/2008 23:51,SE1 3UB,E2 0RY,535,15,5,2,2,Yes,300,4042.014968
1/15/2008 23:58,W1T 1HJ,NW5 2QH,460,15,5,2,1.5,No,80,3836.389057
1/16/2008 0:04,W1T 1JQ,SW1V 4QQ,430,15,5,2,1.5,Yes,80,3137.087822
1/16/2008 0:17,EC3V 0BP,SE1 2BN,450,15,5,1,1.5,Yes,120,1585.172546
1/16/2008 0:20,KT1 2UW,SW18 1NN,570,15,6,2,1.5,No,300,8966.471435
1/16/2008 0:35,BR3 3LA,CR7 8LE,515,15,5,1,2,No,300,4743.470459
1/16/2008 0:38,TW8 0AW,W10 6HQ,515,15,4,2,2,Yes,300,7339.617497
1/16/2008 0:43,EC3N 2LJ,SE1 2BN,515,15,6,2,2,No,80,1342.076004
1/16/2008 0:45,EC4A 3BQ,SE1 2BN,465,15,6,1,2,No,80,3097.506739
1/16/2008 0:46,N16 0LA,N17 6QA,545,15,6,2,2,Yes,40,3466.632372
1/16/2008 0:47,SW7 4TE,W10 6HQ,465,15,5,2,2,Yes,40,3593.603206
1/16/2008 1:03,SE10 9NW,E2 0RY,450,15,5,1,1.5,Yes,120,5748.042101
1/16/2008 1:05,SW1V 4QQ,SW18 1NN,485,15,6,1,2,Yes,80,4983.268104
1/16/2008 1:11,CR7 7EP,CR7 8LE,510,15,6,2,1.5,Yes,80,977.1642646
1/16/2008 1:17,SE25 4LX,SE8 3JD,530,15,6,2,1.5,Yes,120,9993.157709
1/16/2008 1:18,E1 1BJ,SE8 3JD,515,15,6,2,2,No,80,4564.579389
1/16/2008 1:20,SE19 1TQ,SW12 9HD,535,15,6,2,2,No,120,5246.759476
1/16/2008 1:27,EC1N 8JJ,NW5 2QH,300,15,4,1,1.5,No,40,3824.012814
1/16/2008 1:31,W8 7SR,W10 6HQ,510,15,5,2,1.5,Yes,300,1575.168562
1/16/2008 1:37,KT1 2UL,KT2 5AU,595,15,6,2,2,No,300,1399.150099
1/16/2008 1:38,SW8 1XP,SW12 9HD,465,15,4,2,2,No,80,4262.54912
1/16/2008 1:46,W1T 2EQ,NW5 2QH,525,15,6,2,2,No,40,3528.901529
1/16/2008 1:56,EC3A 8AH,SW1P 3AU,460,15,5,2,1.5,No,80,3694.634623
1/16/2008 1:56,WC1X 9NB,SW1P 3AU,530,15,6,2,1.5,Yes,120,3197.754837
1/16/2008 2:01,SE11 4DJ,SW1P 3AU,490,15,4,2,1.5,Yes,300,2174.060257
1/16/2008 2:03,SE1 6TJ,SW1P 3AU,485,15,4,2,2,Yes,80,2263.435442
1/16/2008 2:09,EC4A 4AB,SW1V 4QQ,595,15,6,2,2,No,300,3983.994478
1/16/2008 2:09,SW1P 3AU,SW1P 3AU,530,15,6,2,1.5,Yes,120,0
1/16/2008 2:16,WC2H 9EB,SW1V 4QQ,390,15,5,2,1.5,Yes,40,3020.818598
1/16/2008 2:17,W1X 7FJ,SW1P 3AU,455,15,4,1,2,Yes,120,1559.456957
1/16/2008 2:27,E12 5BP,E7 8NW,495,15,6,2,2,Yes,40,1249.739573
1/16/2008 2:41,SE24 0NG,SW12 9HD,470,15,4,1,1.5,No,300,3412.153133
1/16/2008 2:42,SE3 9LE,SE1 2BN,495,15,4,1,2,No,300,6685.560934
1/16/2008 2:42,N3 1DH,NW5 2QH,495,15,4,2,2,No,300,6815.683825
1/16/2008 2:43,E1 6NU,SE1 2BN,370,15,5,2,1.5,No,40,2450.080203
1/16/2008 2:44,N1 1RL,E2 0RY,560,15,5,2,1.5,Yes,300,4310.065545
1/16/2008 2:47,EC1V 4JP,SE1 2BN,465,15,5,1,2,No,300,3477.923806
1/16/2008 2:50,WC1X 8TZ,SW1P 3AU,495,15,6,1,2,Yes,40,2726.945911
1/16/2008 3:07,W1T 2AW,SW1V 4QQ,640,15,6,2,1.5,Yes,300,3384.794972
1/16/2008 3:13,SE19 1TQ,SE8 3JD,480,15,4,2,1.5,Yes,120,8049.003044
1/16/2008 3:33,E8 3BH,NW5 2QH,515,15,4,1,2,Yes,300,5089.841844
1/16/2008 3:36,SW1A 2DD,SW1V 4QQ,530,15,6,1,1.5,Yes,120,2220.585959
1/16/2008 3:42,W2 4AH,SW1V 4QQ,590,15,6,2,1.5,Yes,300,3967.211615
1/16/2008 3:54,W1T 1UT,NW5 2QH,540,15,6,2,1.5,No,80,3848.226215
1/16/2008 4:01,N7 0BL,NW5 2QH,495,15,4,1,2,No,300,541.4323596
1/16/2008 4:06,WC1N 1AL,SW1P 3AU,480,15,4,2,1.5,Yes,120,2800.883611
1/16/2008 4:06,E1 6NU,SW1P 3AU,560,15,6,2,1.5,Yes,80,4415.140428
1/16/2008 4:08,E14 7LS,SE1 2BN,535,15,6,2,2,No,120,2634.955218
1/16/2008 4:11,SW1W 8NE,SW18 1NN,370,15,5,1,1.5,No,40,4552.859541
1/16/2008 4:13,SE19 3HF,SW18 1NN,530,15,6,2,1.5,Yes,120,7956.358526
1/16/2008 4:16,N1 1ER,E2 0RY,500,15,5,2,1.5,Yes,120,4490.433053
1/16/2008 4:23,EC4N 1SP,E2 0RY,605,15,6,2,2,Yes,120,3696.918987
1/16/2008 4:25,W12 9DH,W4 3PH,645,15,6,2,2,No,300,3587.607141
1/16/2008 4:29,SE10 9BL,SE8 3JD,485,15,5,2,2,No,80,1092.198242
1/16/2008 4:30,E1 2AE,SE8 3JD,470,15,6,2,1.5,Yes,40,4511.219791
1/16/2008 4:34,SE3 0RL,E2 0RY,535,15,6,1,2,Yes,80,7807.840995
1/16/2008 4:41,SW8 1DL,SW1P 3AU,465,15,4,2,2,No,80,2552.754003
1/16/2008 4:41,W3 9DD,W4 3PH,475,15,6,2,2,No,40,2521.966891
1/16/2008 4:47,E13 9AR,E2 0RY,545,15,4,2,2,No,300,5674.275725
1/16/2008 4:56,WC2N 4AJ,SE1 2BN,480,15,5,2,1.5,Yes,80,4198.331692
1/16/2008 5:40,SE23 2NE,SE8 3JD,535,15,6,1,2,No,120,5220.967343
1/16/2008 5:45,NW6 4JD,SW1P 3AU,465,15,4,1,2,Yes,300,6400.219449
1/16/2008 5:53,SW1P 2HA,SE1 2BN,525,15,5,2,2,Yes,120,4338.859067
1/16/2008 5:58,W1U 7HS,SW1P 3AU,560,15,5,2,1.5,Yes,300,2575.428702
1/16/2008 5:59,E15 4PT,E7 8NW,540,15,6,1,1.5,Yes,300,2296.896384
1/16/2008 6:01,W1D 3TA,SW1V 4QQ,465,15,4,2,2,No,80,2894.713803
1/16/2008 6:09,SE25 6EF,SW12 9HD,360,15,4,1,1.5,Yes,80,7026.726834
1/16/2008 6:16,W1T 2EQ,NW5 2QH,525,15,6,2,2,No,40,3528.901529
1/16/2008 6:18,NW3 2AE,N3 1DH,395,15,5,2,2,No,40,5806.720589
1/16/2008 6:19,W1H 7PP,W10 6HQ,450,15,5,1,1.5,Yes,120,3561.481153
1/16/2008 6:19,W1D 6DJ,SW1P 3AU,490,15,4,2,1.5,Yes,300,1167.720001
1/16/2008 6:29,WC2H 8LN,SW1V 4QQ,560,15,6,2,1.5,No,120,3062.227457
1/16/2008 6:33,SW3 6NJ,SW18 1NN,455,15,5,1,2,Yes,80,3648.81378
1/16/2008 6:43,WC2R 0DW,SE1 2BN,450,15,6,1,1.5,No,40,3742.256539
1/16/2008 6:48,CR0 2QD,CR7 8LE,470,15,4,2,1.5,No,300,808.1466451
1/16/2008 6:49,SW1Y 5AT,SW1V 4QQ,510,15,5,1,1.5,Yes,300,2149.928836
1/16/2008 6:55,N1 6BU,NW5 2QH,535,15,6,1,2,Yes,80,4441.286413
1/16/2008 6:57,BR3 4DF,CR7 8LE,465,15,6,1,2,No,80,3375.606612
1/16/2008 7:01,SE19 2AE,SW12 9HD,430,15,5,1,1.5,No,120,5837.012335
1/16/2008 7:02,WC1N 3AR,SW1V 4QQ,425,15,5,1,2,Yes,120,3804.214636
1/16/2008 7:06,N7 8EE,NW5 2QH,390,15,5,1,1.5,Yes,40,1649.059429
1/16/2008 7:11,SE1 9UD,SE1 2BN,415,15,5,1,2,Yes,40,2584.851446
1/16/2008 7:12,EC3A 8AH,SW1P 3AU,495,15,4,1,2,No,300,3694.634623
1/16/2008 7:16,E1 7EX,SW1P 3AU,450,15,5,2,1.5,Yes,120,4135.768973
1/16/2008 7:19,E1 2QA,SE8 3JD,490,15,4,1,1.5,Yes,300,3934.463242
1/16/2008 7:20,SW13 9LW,W4 3PH,490,15,5,1,1.5,No,300,2420.261556
1/16/2008 7:23,WC2H 0HG,SE1 2BN,500,15,5,2,1.5,Yes,120,4188.603228
1/16/2008 7:36,E14 3DT,E2 0RY,500,15,6,2,1.5,No,40,5297.790577
1/16/2008 7:38,KT1 2UB,KT2 5AU,435,15,4,1,2,No,120,1912.130226
1/16/2008 7:40,E1 4XG,E2 0RY,380,15,5,1,1.5,No,120,1009.922769
1/16/2008 7:43,E2 8QY,NW5 2QH,455,15,4,1,2,Yes,120,5401.565421
1/16/2008 7:50,EC1A 9DY,SW1P 3AU,525,15,5,2,2,Yes,120,2864.553717
1/16/2008 7:52,W1U 4AP,SW1P 3AU,605,15,6,2,2,Yes,120,2618.482385
1/16/2008 7:59,W1T 1NT,NW5 2QH,485,15,4,2,2,Yes,80,3656.114468
1/16/2008 8:04,SW4 0LB,SW18 1NN,500,15,5,2,1.5,Yes,120,4044.145522
1/16/2008 8:13,EC1R 5DU,SE1 2BN,420,15,4,1,1.5,No,300,3745.601821
1/16/2008 8:29,SE8 3NT,SE8 3JD,540,15,6,1,1.5,Yes,300,287.3882391
1/16/2008 8:35,W8 7SR,SW1V 4QQ,400,15,5,1,1.5,Yes,120,4202.512225
1/16/2008 8:36,EC1R 4QL,SE1 2BN,350,15,4,2,1.5,No,40,3950.674499
1/16/2008 9:15,W1T 1JQ,SW1V 4QQ,380,15,5,1,1.5,No,120,3137.087822
1/16/2008 9:29,SW1P 3AU,SW1P 3AU,470,15,6,2,1.5,Yes,40,0
1/16/2008 9:30,W1D 5DD,SW1P 3AU,450,15,6,1,1.5,No,40,1408.454827
1/16/2008 9:33,EC2V 5BT,SW1P 3AU,445,15,4,1,2,No,300,3210.665507
1/16/2008 9:34,WC1X 8TX,SW1P 3AU,515,15,4,1,2,Yes,300,2705.841089
1/16/2008 9:35,W1K 4PU,SW1V 4QQ,540,15,5,2,1.5,No,300,2451.123212
1/16/2008 9:37,W1P 1HJ,SW1P 3AU,350,15,4,1,1.5,No,40,2045.491628
1/16/2008 9:56,SE1 2BN,SE8 3JD,345,15,4,1,2,Yes,40,3598.768262
1/16/2008 10:07,W1D 5BH,SW1V 4QQ,460,15,6,1,1.5,Yes,80,2635.448349
1/16/2008 10:14,SW1V 1RY,SW1P 3AU,620,15,6,2,1.5,No,300,1233.525435
1/16/2008 10:35,SE19 3HF,SW18 1NN,490,15,4,2,1.5,Yes,300,7956.358526
1/16/2008 10:43,SE25 6EF,SW12 9HD,450,15,6,1,1.5,No,40,7026.726834
1/16/2008 10:48,NW3 2AE,W10 6HQ,470,15,6,1,1.5,Yes,40,4772.321238
1/16/2008 11:05,E2 9LH,E2 0RY,515,15,6,2,2,No,80,712.7762622
1/16/2008 11:05,WC2H 9EP,SW1P 3AU,570,15,6,2,1.5,No,300,1398.433767
1/16/2008 11:24,SE1 8DP,SW1P 3AU,500,15,5,2,1.5,Yes,120,1806.086654
1/16/2008 11:27,E2 9LH,SE1 2BN,325,15,4,1,2,No,40,3296.418663
1/16/2008 11:34,SW11 5RD,SW18 1NN,515,15,4,2,2,Yes,300,3031.193989
1/16/2008 11:41,EC4V 6AA,SE1 2BN,565,15,6,2,2,No,80,2842.09078
1/16/2008 11:55,N1 7LB,SE1 2BN,500,15,5,2,1.5,Yes,120,3578.615514
1/16/2008 12:14,SE1 2TF,E2 0RY,470,15,6,2,1.5,Yes,40,3800.476812
1/16/2008 12:16,WC2R 3JF,SE1 2BN,645,15,6,2,2,No,300,3291.552369
1/16/2008 12:20,E6 5LX,E7 8NW,460,15,4,2,1.5,Yes,80,3334.169312
1/16/2008 12:32,SE1 1NA,SE1 2BN,535,15,6,2,2,Yes,80,1445.487115
1/16/2008 12:33,EC3A 8AH,E2 0RY,395,15,4,2,2,Yes,40,2970.711194
1/16/2008 12:34,SW7 3QG,SW1P 3AU,515,15,4,2,2,Yes,300,3483.534986
1/16/2008 12:34,TW10 5LA,W4 3PH,455,15,5,2,2,Yes,80,6114.95879
1/16/2008 12:39,EC2M 4NR,SW1P 3AU,495,15,6,2,2,Yes,40,3988.853093
1/16/2008 12:48,W1K 6JG,SW1P 3AU,475,15,6,1,2,No,40,1997.529724
1/16/2008 12:58,N1 9HF,E2 0RY,495,15,6,1,2,Yes,40,4346.649859
1/16/2008 13:01,E1 4AA,E2 0RY,510,15,5,1,1.5,Yes,300,782.1828431
1/16/2008 13:02,E14 8JH,E2 0RY,490,15,4,1,1.5,Yes,300,3389.73878
1/16/2008 13:07,N1 7TA,SE1 2BN,515,15,5,1,2,No,300,3849.309678
1/16/2008 13:13,E12 6PH,SE8 3JD,490,15,5,1,1.5,No,300,8570.207757
1/16/2008 13:24,TW10 6DF,KT2 5AU,545,15,6,1,2,No,300,4784.486702
1/16/2008 13:26,W6 9HW,SW18 1NN,345,15,4,1,2,Yes,40,3907.614234
1/16/2008 13:26,EC1V 8AB,SE1 2BN,565,15,4,2,2,Yes,300,3347.904569
1/16/2008 13:27,WC2H 9EW,SW1P 3AU,495,15,6,2,2,Yes,40,1483.008092
1/16/2008 13:29,SW8 3QH,SW1V 4QQ,480,15,4,2,1.5,Yes,120,1960.496111
1/16/2008 13:30,N13 4JD,N3 1DH,515,15,5,2,2,No,300,6494.163611
1/16/2008 13:34,W14 8SZ,W10 6HQ,605,15,6,2,2,Yes,120,2789.124773
1/16/2008 13:42,SW1Y 6DB,SW1V 4QQ,535,15,6,2,2,Yes,80,1978.02452
1/16/2008 14:07,SW1X 7BA,SW1P 3AU,475,15,5,2,2,Yes,120,1463.48659
1/16/2008 14:09,SW1W 8BU,SW1V 4QQ,520,15,6,2,1.5,Yes,40,861.2293539
1/16/2008 14:09,SE24 9HU,SE1 2BN,480,15,4,2,1.5,Yes,120,5676.418942
1/16/2008 14:10,SE25 6HA,SW12 9HD,405,15,4,1,2,Yes,120,7001.980434
1/16/2008 14:12,SW1W 8BU,SW1V 4QQ,525,15,6,2,2,No,40,861.2293539
1/16/2008 14:13,WC1V 7BW,SW1P 3AU,485,15,6,1,2,No,120,1920.30935
1/16/2008 14:16,KT1 2UW,KT2 5AU,480,15,4,2,1.5,Yes,120,1432.544938
1/16/2008 14:17,CR7 8LE,SW12 9HD,465,15,4,2,2,No,80,6215.296373
1/16/2008 14:17,W4 5LF,W4 3PH,475,15,6,2,2,No,40,1621.774645
1/16/2008 14:23,W1F 0TT,SW1P 3AU,455,15,5,2,2,Yes,80,1509.860921
1/16/2008 14:24,E6 2JA,E7 8NW,405,15,5,1,2,No,120,984.0858702
1/16/2008 14:25,W1K 4AL,SW1V 4QQ,490,15,6,2,1.5,No,80,2488.89373
1/16/2008 14:26,W12 9ER,W10 6HQ,510,15,5,1,1.5,Yes,300,2597.185015
1/16/2008 14:27,N1 9RY,NW5 2QH,595,15,6,2,2,No,300,2293.201474
1/16/2008 14:30,EC1A 9DY,SE1 2BN,455,15,5,1,2,Yes,80,2977.295753
1/16/2008 14:30,WC1N 1AL,NW5 2QH,480,15,4,2,1.5,Yes,120,2910.212535
1/16/2008 14:42,WC1E 7HJ,NW5 2QH,420,15,6,1,1.5,Yes,40,3305.914851
1/16/2008 14:52,EC1V 4JP,SE1 2BN,430,15,5,1,1.5,Yes,80,3477.923806
1/16/2008 14:58,SW4 6DZ,SW1P 3AU,455,15,5,1,2,No,120,3851.896286
1/16/2008 15:06,N1 2XD,E2 0RY,445,15,4,2,2,Yes,40,4238.79523
1/16/2008 15:11,E1 7PT,SE1 2BN,510,15,6,2,1.5,Yes,80,1669.522387
1/16/2008 15:14,SW2 2UB,SW1V 4QQ,565,15,6,2,2,No,80,4809.103139
1/16/2008 15:21,CR7 6AW,CR7 8LE,515,15,6,1,2,No,80,1530.922924
1/16/2008 15:30,SE1 3QP,SW1P 3AU,510,15,5,2,1.5,Yes,300,3152.24999
1/16/2008 15:56,SE17 2DN,SE1 2BN,615,15,6,2,2,Yes,300,2143.942163
1/16/2008 16:04,W1G 6PG,SW1V 4QQ,590,15,6,1,1.5,Yes,300,3500.321414
1/16/2008 16:05,N1 8HD,SE1 2BN,540,15,6,1,1.5,Yes,300,4157.360942
1/16/2008 16:07,SE1 2LX,SE1 2BN,360,15,4,1,1.5,Yes,80,483.7127247
